Starting_Balance,Monthly_Income,Avg_Daily_Spend,Cashback_Received,Bill_Payments_This_Month,Num_Transactions,High_Value_Spend_Flag,Top_3_Spend_Categories,Wallet_Refills,Has_Credit_Linked,Has_Spend_Limit_Set,Avg_Spend_Per_Category,Days_Until_Min_Balance
13741.0,32253.0,1119.0,209.0,3.0,24.0,1,"Groceries,Travel,Food",2.0,0,0,"{'Food': 498, 'Shopping': 907, 'Travel': 817, 'Bills': 1097, 'Groceries': 345, 'Entertainment': 438, 'Other': 521}",30
18609.0,18891.0,1027.0,0.0,2.0,22.0,0,"Other,Food,Bills",3.0,0,0,"{'Food': 582, 'Shopping': 601, 'Travel': 482, 'Bills': 779, 'Groceries': 1019, 'Entertainment': 368, 'Other': 356}",30
13171.0,46500.0,418.0,0.0,1.0,19.0,1,"Bills,Other,Travel",4.0,1,1,"{'Food': 68, 'Shopping': 221, 'Travel': 201, 'Bills': 242, 'Groceries': 46, 'Entertainment': 301, 'Other': 62}",30
18456.0,41754.0,1382.0,474.0,2.0,17.0,1,"Food,Travel,Shopping",0.0,1,1,"{'Food': 881, 'Shopping': 521, 'Travel': 1297, 'Bills': 399, 'Groceries': 1235, 'Entertainment': 486, 'Other': 141}",30
10184.0,6580.0,1243.0,55.0,3.0,28.0,1,"Travel,Bills,Entertainment",1.0,0,0,"{'Food': 131, 'Shopping': 377, 'Travel': 1057, 'Bills': 927, 'Groceries': 512, 'Entertainment': 448, 'Other': 971}",10
10597.0,10969.0,716.0,0.0,4.0,20.0,0,"Entertainment,Shopping,Bills",1.0,0,0,"{'Food': 596, 'Shopping': 160, 'Travel': 563, 'Bills': 125, 'Groceries': 25, 'Entertainment': 3, 'Other': 315}",28
18098.0,38255.0,402.0,0.0,3.0,27.0,0,"Shopping,Other,Bills",1.0,0,0,"{'Food': 259, 'Shopping': 3, 'Travel': 366, 'Bills': 101, 'Groceries': 323, 'Entertainment': 44, 'Other': 378}",30
1963.0,38052.0,1805.0,0.0,2.0,18.0,0,"Shopping,Travel,Bills",1.0,0,0,"{'Food': 913, 'Shopping': 1183, 'Travel': 876, 'Bills': 413, 'Groceries': 1130, 'Entertainment': 776, 'Other': 803}",20
6711.0,33923.0,1038.0,0.0,2.0,20.0,1,"Travel,Food,Bills",2.0,0,0,"{'Food': 59, 'Shopping': 820, 'Travel': 122, 'Bills': 615, 'Groceries': 289, 'Entertainment': 3, 'Other': 41}",30
11928.0,17951.0,1221.0,484.0,1.0,19.0,1,"Shopping,Groceries,Travel",,1,1,"{'Food': 127, 'Shopping': 639, 'Travel': 859, 'Bills': 77, 'Groceries': 562, 'Entertainment': 989, 'Other': 53}",21
11822.0,9646.0,846.0,0.0,2.0,19.0,1,"Entertainment,Food,Travel",4.0,0,0,"{'Food': 103, 'Shopping': 197, 'Travel': 444, 'Bills': 768, 'Groceries': 5, 'Entertainment': 444, 'Other': 454}",21
18442.0,16488.0,244.0,0.0,0.0,11.0,1,"Other,Entertainment,Shopping",1.0,0,1,"{'Food': 195, 'Shopping': 28, 'Travel': 91, 'Bills': 118, 'Groceries': 1, 'Entertainment': 16, 'Other': 126}",30
9607.0,32942.0,171.0,0.0,6.0,11.0,0,"Travel,Entertainment,Shopping",3.0,0,0,"{'Food': 108, 'Shopping': 166, 'Travel': 145, 'Bills': 1, 'Groceries': 58, 'Entertainment': 116, 'Other': 27}",30
6318.0,15284.0,1951.0,0.0,4.0,22.0,0,"Groceries,Travel,Food",0.0,0,0,"{'Food': 1188, 'Shopping': 1029, 'Travel': 608, 'Bills': 1299, 'Groceries': 1451, 'Entertainment': 1456, 'Other': 1480}",8
15053.0,5730.0,104.0,0.0,2.0,27.0,0,"Shopping,Entertainment,Bills",3.0,1,1,"{'Food': 20, 'Shopping': 63, 'Travel': 86, 'Bills': 14, 'Groceries': 25, 'Entertainment': 48, 'Other': 10}",30
18133.0,49096.0,256.0,480.0,0.0,15.0,0,"Entertainment,Bills,Other",4.0,0,0,"{'Food': 198, 'Shopping': 113, 'Travel': 167, 'Bills': 55, 'Groceries': 190, 'Entertainment': 245, 'Other': 15}",30
680.0,15718.0,774.0,0.0,1.0,23.0,0,"Other,Bills,Food",3.0,0,0,"{'Food': 402, 'Shopping': 83, 'Travel': 37, 'Bills': 418, 'Groceries': 390, 'Entertainment': 193, 'Other': 426}",19
18889.0,32922.0,389.0,323.0,3.0,18.0,1,"Bills,Food,Entertainment",5.0,0,1,"{'Food': 24, 'Shopping': 125, 'Travel': 40, 'Bills': 382, 'Groceries': 38, 'Entertainment': 329, 'Other': 41}",30
574.0,3705.0,406.0,0.0,3.0,19.0,1,"Travel,Food,Groceries",5.0,1,1,"{'Food': 111, 'Shopping': 308, 'Travel': 110, 'Bills': 220, 'Groceries': 255, 'Entertainment': 108, 'Other': 355}",7
19282.0,34925.0,311.0,0.0,0.0,23.0,0,"Food,Entertainment,Other",3.0,0,0,"{'Food': 203, 'Shopping': 31, 'Travel': 295, 'Bills': 182, 'Groceries': 43, 'Entertainment': 15, 'Other': 56}",30
3808.0,35679.0,1055.0,0.0,3.0,21.0,0,"Entertainment,Groceries,Shopping",0.0,0,0,"{'Food': 478, 'Shopping': 333, 'Travel': 1012, 'Bills': 121, 'Groceries': 462, 'Entertainment': 127, 'Other': 963}",30
5101.0,14793.0,173.0,0.0,1.0,24.0,1,"Entertainment,Groceries,Shopping",4.0,0,1,"{'Food': 74, 'Shopping': 106, 'Travel': 112, 'Bills': 115, 'Groceries': 134, 'Entertainment': 69, 'Other': 94}",30
13721.0,27821.0,121.0,0.0,3.0,20.0,1,"Entertainment,Travel,Groceries",2.0,1,1,"{'Food': 86, 'Shopping': 70, 'Travel': 116, 'Bills': 101, 'Groceries': 51, 'Entertainment': 18, 'Other': 34}",30
9752.0,3761.0,382.0,0.0,1.0,14.0,0,"Bills,Shopping,Other",4.0,0,0,"{'Food': 172, 'Shopping': 308, 'Travel': 24, 'Bills': 278, 'Groceries': 157, 'Entertainment': 22, 'Other': 369}",30
4596.0,27499.0,428.0,0.0,1.0,22.0,0,"Entertainment,Groceries,Bills",2.0,0,0,"{'Food': 84, 'Shopping': 303, 'Travel': 352, 'Bills': 394, 'Groceries': 252, 'Entertainment': 116, 'Other': 271}",30
6054.0,34067.0,686.0,480.0,0.0,23.0,0,"Bills,Travel,Entertainment",1.0,0,1,"{'Food': 217, 'Shopping': 49, 'Travel': 674, 'Bills': 411, 'Groceries': 332, 'Entertainment': 11, 'Other': 161}",30
-3918.0,24123.0,1628.0,0.0,1.0,24.0,0,"Shopping,Travel,Bills",3.0,1,1,"{'Food': 157, 'Shopping': 109, 'Travel': 1204, 'Bills': 672, 'Groceries': 1404, 'Entertainment': 1581, 'Other': 20}",10
7204.0,8432.0,1605.0,0.0,3.0,14.0,1,"Travel,Other,Food",2.0,1,0,"{'Food': 1094, 'Shopping': 1241, 'Travel': 508, 'Bills': 1357, 'Groceries': 151, 'Entertainment': 261, 'Other': 1121}",7
17078.0,2824.0,806.0,0.0,4.0,22.0,0,"Bills,Travel,Food",3.0,0,1,"{'Food': 25, 'Shopping': 703, 'Travel': 432, 'Bills': 220, 'Groceries': 786, 'Entertainment': 525, 'Other': 591}",22
1416.0,43930.0,243.0,148.0,0.0,16.0,0,"Groceries,Entertainment,Shopping",3.0,0,1,"{'Food': 100, 'Shopping': 100, 'Travel': 18, 'Bills': 159, 'Groceries': 206, 'Entertainment': 119, 'Other': 239}",30
6763.0,16624.0,1394.0,135.0,2.0,20.0,1,"Travel,Entertainment,Bills",0.0,0,0,"{'Food': 161, 'Shopping': 1378, 'Travel': 450, 'Bills': 623, 'Groceries': 433, 'Entertainment': 570, 'Other': 1221}",13
13370.0,13124.0,1939.0,0.0,3.0,21.0,0,"Shopping,Groceries,Other",2.0,0,0,"{'Food': 148, 'Shopping': 348, 'Travel': 1605, 'Bills': 458, 'Groceries': 817, 'Entertainment': 1456, 'Other': 1607}",11
13776.0,24620.0,924.0,0.0,0.0,11.0,0,"Bills,Other,Travel",0.0,0,0,"{'Food': 631, 'Shopping': 403, 'Travel': 261, 'Bills': 712, 'Groceries': 801, 'Entertainment': 915, 'Other': 59}",30
10384.0,43278.0,1065.0,0.0,0.0,22.0,0,"Bills,Travel,Entertainment",2.0,0,0,"{'Food': 581, 'Shopping': 357, 'Travel': 996, 'Bills': 562, 'Groceries': 344, 'Entertainment': 323, 'Other': 129}",30
14999.0,2158.0,1231.0,0.0,1.0,24.0,0,"Other,Travel,Food",2.0,0,0,"{'Food': 233, 'Shopping': 914, 'Travel': 313, 'Bills': 515, 'Groceries': 636, 'Entertainment': 901, 'Other': 884}",12
18370.0,46420.0,298.0,0.0,1.0,22.0,0,"Travel,Groceries,Entertainment",2.0,1,0,"{'Food': 172, 'Shopping': 0, 'Travel': 226, 'Bills': 150, 'Groceries': 134, 'Entertainment': 43, 'Other': 125}",30
1982.0,3225.0,1050.0,0.0,1.0,26.0,1,"Groceries,Shopping,Other",1.0,0,0,"{'Food': 76, 'Shopping': 703, 'Travel': 844, 'Bills': 921, 'Groceries': 391, 'Entertainment': 557, 'Other': 991}",2
5629.0,36304.0,758.0,150.0,2.0,31.0,0,"Groceries,Travel,Entertainment",6.0,0,0,"{'Food': 637, 'Shopping': 262, 'Travel': 404, 'Bills': 294, 'Groceries': 150, 'Entertainment': 212, 'Other': 217}",30
10452.0,2255.0,603.0,0.0,2.0,23.0,0,"Entertainment,Travel,Shopping",0.0,0,0,"{'Food': 565, 'Shopping': 283, 'Travel': 108, 'Bills': 474, 'Groceries': 538, 'Entertainment': 477, 'Other': 96}",18
9456.0,43219.0,1318.0,0.0,0.0,17.0,0,"Food,Groceries,Travel",4.0,0,0,"{'Food': 53, 'Shopping': 1115, 'Travel': 227, 'Bills': 120, 'Groceries': 809, 'Entertainment': 948, 'Other': 639}",30
,20096.0,872.0,0.0,5.0,21.0,0,"Travel,Other,Entertainment",4.0,0,0,"{'Food': 590, 'Shopping': 116, 'Travel': 777, 'Bills': 741, 'Groceries': 628, 'Entertainment': 513, 'Other': 308}",29
19149.0,29679.0,243.0,0.0,2.0,12.0,0,"Bills,Travel,Groceries",4.0,0,1,"{'Food': 240, 'Shopping': 163, 'Travel': 50, 'Bills': 21, 'Groceries': 119, 'Entertainment': 190, 'Other': 83}",30
1135.0,38629.0,992.0,0.0,2.0,22.0,0,"Entertainment,Shopping,Groceries",4.0,1,0,"{'Food': 615, 'Shopping': 560, 'Travel': 715, 'Bills': 376, 'Groceries': 412, 'Entertainment': 974, 'Other': 699}",30
17154.0,49742.0,164.0,0.0,2.0,16.0,0,"Other,Entertainment,Food",0.0,0,0,"{'Food': 112, 'Shopping': 88, 'Travel': 67, 'Bills': 83, 'Groceries': 157, 'Entertainment': 35, 'Other': 11}",30
934.0,,673.0,0.0,2.0,14.0,1,"Groceries,Entertainment,Bills",0.0,0,0,"{'Food': 201, 'Shopping': 657, 'Travel': 608, 'Bills': 517, 'Groceries': 655, 'Entertainment': 439, 'Other': 307}",3
12804.0,25964.0,1548.0,0.0,4.0,24.0,0,"Entertainment,Groceries,Shopping",3.0,0,0,"{'Food': 163, 'Shopping': 904, 'Travel': 691, 'Bills': 392, 'Groceries': 536, 'Entertainment': 1403, 'Other': 490}",23
6157.0,31508.0,981.0,0.0,3.0,16.0,0,"Food,Travel,Shopping",0.0,0,0,"{'Food': 485, 'Shopping': 847, 'Travel': 461, 'Bills': 303, 'Groceries': 978, 'Entertainment': 918, 'Other': 656}",30
1022.0,29707.0,351.0,0.0,3.0,17.0,0,"Travel,Entertainment,Shopping",2.0,0,1,"{'Food': 189, 'Shopping': 247, 'Travel': 141, 'Bills': 52, 'Groceries': 106, 'Entertainment': 289, 'Other': 284}",30
7566.0,28060.0,626.0,190.0,1.0,21.0,0,"Groceries,Bills,Food",1.0,0,0,"{'Food': 555, 'Shopping': 315, 'Travel': 388, 'Bills': 389, 'Groceries': 83, 'Entertainment': 593, 'Other': 429}",30
8793.0,16420.0,1998.0,0.0,2.0,24.0,0,"Travel,Entertainment,Groceries",0.0,0,1,"{'Food': 550, 'Shopping': 562, 'Travel': 442, 'Bills': 1374, 'Groceries': 1555, 'Entertainment': 1804, 'Other': 1504}",10
18279.0,32164.0,1005.0,0.0,2.0,20.0,0,"Entertainment,Other,Travel",1.0,0,1,"{'Food': 572, 'Shopping': 207, 'Travel': 756, 'Bills': 539, 'Groceries': 680, 'Entertainment': 149, 'Other': 535}",30
15476.0,8291.0,1328.0,0.0,3.0,27.0,0,"Shopping,Groceries,Entertainment",1.0,0,0,"{'Food': 85, 'Shopping': 137, 'Travel': 530, 'Bills': 907, 'Groceries': 953, 'Entertainment': 1238, 'Other': 611}",16
7129.0,47488.0,576.0,0.0,4.0,21.0,0,"Bills,Entertainment,Shopping",2.0,1,0,"{'Food': 266, 'Shopping': 570, 'Travel': 455, 'Bills': 133, 'Groceries': 258, 'Entertainment': 286, 'Other': 494}",30
18353.0,20692.0,457.0,0.0,2.0,24.0,0,"Travel,Other,Shopping",1.0,0,0,"{'Food': 279, 'Shopping': 163, 'Travel': 187, 'Bills': 11, 'Groceries': 257, 'Entertainment': 118, 'Other': 265}",30
4070.0,32669.0,291.0,170.0,1.0,23.0,1,"Food,Shopping,Groceries",1.0,1,0,"{'Food': 208, 'Shopping': 229, 'Travel': 187, 'Bills': 128, 'Groceries': 41, 'Entertainment': 42, 'Other': 80}",30
6131.0,4107.0,1267.0,0.0,2.0,18.0,0,"Other,Travel,Groceries",2.0,0,1,"{'Food': 859, 'Shopping': 748, 'Travel': 1124, 'Bills': 336, 'Groceries': 590, 'Entertainment': 264, 'Other': 1017}",6
16150.0,31140.0,474.0,0.0,2.0,21.0,1,"Travel,Entertainment,Bills",2.0,1,0,"{'Food': 173, 'Shopping': 14, 'Travel': 271, 'Bills': 6, 'Groceries': 365, 'Entertainment': 411, 'Other': 148}",30
15053.0,19716.0,215.0,0.0,0.0,18.0,0,"Bills,Entertainment,Groceries",2.0,0,0,"{'Food': 156, 'Shopping': 155, 'Travel': 2, 'Bills': 76, 'Groceries': 29, 'Entertainment': 105, 'Other': 92}",30
4939.0,34147.0,549.0,0.0,0.0,14.0,0,"Groceries,Entertainment,Other",2.0,0,0,"{'Food': 289, 'Shopping': 236, 'Travel': 35, 'Bills': 2, 'Groceries': 491, 'Entertainment': 452, 'Other': 326}",30
2170.0,19700.0,968.0,0.0,1.0,14.0,0,"Entertainment,Bills,Other",3.0,0,1,"{'Food': 900, 'Shopping': 791, 'Travel': 413, 'Bills': 908, 'Groceries': 584, 'Entertainment': 165, 'Other': 854}",20
4301.0,18110.0,244.0,0.0,4.0,19.0,0,"Other,Travel,Shopping",0.0,0,1,"{'Food': 98, 'Shopping': 146, 'Travel': 92, 'Bills': 139, 'Groceries': 203, 'Entertainment': 239, 'Other': 88}",30
10521.0,36517.0,642.0,192.0,2.0,14.0,0,"Travel,Bills,Entertainment",1.0,1,1,"{'Food': 233, 'Shopping': 552, 'Travel': 512, 'Bills': 450, 'Groceries': 171, 'Entertainment': 454, 'Other': 616}",30
2665.0,7256.0,1699.0,0.0,1.0,25.0,0,"Travel,Bills,Groceries",,0,0,"{'Food': 387, 'Shopping': 1208, 'Travel': 1428, 'Bills': 618, 'Groceries': 1586, 'Entertainment': 34, 'Other': 679}",4
15402.0,33499.0,1041.0,0.0,5.0,26.0,0,"Bills,Groceries,Food",1.0,0,0,"{'Food': 227, 'Shopping': 819, 'Travel': 783, 'Bills': 149, 'Groceries': 897, 'Entertainment': 475, 'Other': 575}",30
15284.0,5927.0,157.0,278.0,2.0,25.0,0,"Bills,Food,Other",5.0,1,0,"{'Food': 52, 'Shopping': 17, 'Travel': 74, 'Bills': 104, 'Groceries': 79, 'Entertainment': 98, 'Other': 108}",30
3734.0,27286.0,1515.0,0.0,0.0,15.0,0,"Entertainment,Bills,Shopping",1.0,0,1,"{'Food': 717, 'Shopping': 173, 'Travel': 1139, 'Bills': 31, 'Groceries': 749, 'Entertainment': 883, 'Other': 447}",19
9775.0,39312.0,965.0,426.0,0.0,11.0,0,"Bills,Food,Shopping",2.0,0,0,"{'Food': 656, 'Shopping': 753, 'Travel': 406, 'Bills': 262, 'Groceries': 489, 'Entertainment': 510, 'Other': 438}",30
6806.0,39292.0,801.0,0.0,0.0,15.0,0,"Entertainment,Bills,Shopping",3.0,0,0,"{'Food': 8, 'Shopping': 164, 'Travel': 563, 'Bills': 475, 'Groceries': 348, 'Entertainment': 293, 'Other': 574}",30
799.0,24596.0,453.0,82.0,1.0,14.0,1,"Food,Entertainment,Shopping",2.0,1,0,"{'Food': 30, 'Shopping': 259, 'Travel': 237, 'Bills': 228, 'Groceries': 26, 'Entertainment': 182, 'Other': 225}",30
13463.0,2599.0,616.0,0.0,2.0,18.0,0,"Groceries,Entertainment,Food",1.0,0,0,"{'Food': 464, 'Shopping': 586, 'Travel': 231, 'Bills': 221, 'Groceries': 320, 'Entertainment': 261, 'Other': 399}",23
4853.0,49918.0,693.0,410.0,1.0,19.0,0,"Bills,Entertainment,Food",1.0,0,0,"{'Food': 153, 'Shopping': 21, 'Travel': 692, 'Bills': 66, 'Groceries': 599, 'Entertainment': 633, 'Other': 152}",30
4089.0,22456.0,250.0,0.0,3.0,25.0,0,"Travel,Entertainment,Bills",4.0,0,0,"{'Food': 119, 'Shopping': 222, 'Travel': 0, 'Bills': 154, 'Groceries': 248, 'Entertainment': 2, 'Other': 16}",30
9350.0,23967.0,349.0,0.0,2.0,17.0,0,"Groceries,Other,Entertainment",1.0,1,1,"{'Food': 284, 'Shopping': 339, 'Travel': 121, 'Bills': 92, 'Groceries': 113, 'Entertainment': 245, 'Other': 46}",30
10232.0,6719.0,425.0,0.0,1.0,21.0,1,"Bills,Other,Entertainment",3.0,0,0,"{'Food': 322, 'Shopping': 315, 'Travel': 288, 'Bills': 185, 'Groceries': 253, 'Entertainment': 135, 'Other': 178}",30
15254.0,31430.0,894.0,0.0,1.0,24.0,0,"Entertainment,Food,Groceries",1.0,0,0,"{'Food': 283, 'Shopping': 738, 'Travel': 777, 'Bills': 595, 'Groceries': 642, 'Entertainment': 410, 'Other': 192}",30
2032.0,30688.0,229.0,241.0,0.0,21.0,0,"Travel,Bills,Groceries",,0,0,"{'Food': 46, 'Shopping': 124, 'Travel': 138, 'Bills': 26, 'Groceries': 0, 'Entertainment': 14, 'Other': 140}",30
15427.0,10591.0,1564.0,0.0,5.0,17.0,0,"Entertainment,Shopping,Other",2.0,1,0,"{'Food': 363, 'Shopping': 396, 'Travel': 1396, 'Bills': 1370, 'Groceries': 251, 'Entertainment': 1465, 'Other': 224}",14
3081.0,4013.0,1417.0,16.0,3.0,19.0,1,"Bills,Entertainment,Groceries",3.0,0,0,"{'Food': 893, 'Shopping': 337, 'Travel': 213, 'Bills': 1317, 'Groceries': 807, 'Entertainment': 1368, 'Other': 16}",2
16851.0,40421.0,862.0,412.0,3.0,13.0,1,"Food,Entertainment,Bills",3.0,1,0,"{'Food': 447, 'Shopping': 583, 'Travel': 188, 'Bills': 606, 'Groceries': 632, 'Entertainment': 433, 'Other': 50}",30
16481.0,42021.0,859.0,0.0,1.0,20.0,0,"Other,Bills,Food",1.0,0,0,"{'Food': 706, 'Shopping': 622, 'Travel': 726, 'Bills': 784, 'Groceries': 638, 'Entertainment': 712, 'Other': 426}",30
8390.0,1849.0,1777.0,0.0,3.0,22.0,0,"Groceries,Entertainment,Other",0.0,0,0,"{'Food': 1026, 'Shopping': 27, 'Travel': 1078, 'Bills': 1109, 'Groceries': 1278, 'Entertainment': 978, 'Other': 911}",3
5018.0,14648.0,700.0,0.0,1.0,24.0,1,"Groceries,Shopping,Travel",1.0,0,1,"{'Food': 1, 'Shopping': 132, 'Travel': 61, 'Bills': 406, 'Groceries': 503, 'Entertainment': 293, 'Other': 33}",24
16750.0,24261.0,1712.0,0.0,0.0,23.0,1,"Travel,Entertainment,Shopping",1.0,0,1,"{'Food': 1291, 'Shopping': 114, 'Travel': 1218, 'Bills': 586, 'Groceries': 38, 'Entertainment': 525, 'Other': 571}",20
2858.0,23229.0,1291.0,0.0,2.0,14.0,0,"Travel,Shopping,Groceries",2.0,0,1,"{'Food': 1140, 'Shopping': 524, 'Travel': 906, 'Bills': 872, 'Groceries': 173, 'Entertainment': 820, 'Other': 1224}",17
19453.0,44326.0,780.0,334.0,4.0,13.0,0,"Food,Groceries,Shopping",2.0,0,0,"{'Food': 470, 'Shopping': 366, 'Travel': 313, 'Bills': 251, 'Groceries': 742, 'Entertainment': 144, 'Other': 594}",30
3791.0,30245.0,982.0,0.0,3.0,17.0,0,"Food,Shopping,Bills",1.0,0,0,"{'Food': 779, 'Shopping': 77, 'Travel': 767, 'Bills': 914, 'Groceries': 736, 'Entertainment': 379, 'Other': 690}",30
12047.0,43809.0,1524.0,381.0,1.0,17.0,0,"Travel,Other,Shopping",0.0,0,0,"{'Food': 1417, 'Shopping': 700, 'Travel': 256, 'Bills': 572, 'Groceries': 1493, 'Entertainment': 1131, 'Other': 1032}",30
12656.0,49378.0,1159.0,259.0,1.0,20.0,0,"Bills,Food,Entertainment",3.0,0,0,"{'Food': 173, 'Shopping': 710, 'Travel': 973, 'Bills': 1060, 'Groceries': 840, 'Entertainment': 799, 'Other': 1042}",30
11778.0,11491.0,578.0,0.0,3.0,23.0,0,"Travel,Groceries,Shopping",2.0,0,0,"{'Food': 451, 'Shopping': 112, 'Travel': 379, 'Bills': 229, 'Groceries': 447, 'Entertainment': 473, 'Other': 154}",30
15767.0,46993.0,632.0,0.0,0.0,19.0,0,"Food,Groceries,Other",3.0,1,0,"{'Food': 397, 'Shopping': 62, 'Travel': 506, 'Bills': 203, 'Groceries': 120, 'Entertainment': 11, 'Other': 372}",30
13842.0,4900.0,,0.0,0.0,17.0,1,"Travel,Food,Bills",2.0,0,1,"{'Food': 101, 'Shopping': 397, 'Travel': 471, 'Bills': 473, 'Groceries': 60, 'Entertainment': 458, 'Other': 229}",20
11574.0,2025.0,1622.0,0.0,5.0,11.0,0,"Groceries,Food,Bills",2.0,1,0,"{'Food': 193, 'Shopping': 761, 'Travel': 1176, 'Bills': 463, 'Groceries': 1060, 'Entertainment': 575, 'Other': 1535}",6
4448.0,34452.0,1938.0,41.0,2.0,26.0,0,"Bills,Other,Entertainment",2.0,0,1,"{'Food': 1793, 'Shopping': 71, 'Travel': 1858, 'Bills': 1626, 'Groceries': 790, 'Entertainment': 1057, 'Other': 1392}",17
11864.0,41738.0,1393.0,0.0,2.0,28.0,0,"Entertainment,Groceries,Shopping",4.0,0,0,"{'Food': 1122, 'Shopping': 653, 'Travel': 424, 'Bills': 814, 'Groceries': 848, 'Entertainment': 146, 'Other': 1387}",30
4623.0,33193.0,1534.0,454.0,5.0,18.0,0,"Food,Shopping,Other",5.0,1,1,"{'Food': 49, 'Shopping': 900, 'Travel': 588, 'Bills': 1242, 'Groceries': 1327, 'Entertainment': 1209, 'Other': 453}",22
7478.0,15444.0,1317.0,0.0,1.0,25.0,0,"Bills,Travel,Entertainment",3.0,0,0,"{'Food': 91, 'Shopping': 360, 'Travel': 714, 'Bills': 338, 'Groceries': 505, 'Entertainment': 746, 'Other': 161}",16
1488.0,49816.0,1763.0,370.0,3.0,19.0,0,"Shopping,Other,Bills",2.0,1,0,"{'Food': 1450, 'Shopping': 1307, 'Travel': 400, 'Bills': 1114, 'Groceries': 1005, 'Entertainment': 319, 'Other': 275}",27
18412.0,37828.0,1852.0,0.0,1.0,27.0,0,"Shopping,Travel,Entertainment",4.0,0,1,"{'Food': 639, 'Shopping': 923, 'Travel': 434, 'Bills': 970, 'Groceries': 485, 'Entertainment': 727, 'Other': 1265}",28
9914.0,7238.0,1807.0,210.0,5.0,18.0,1,"Other,Shopping,Travel",5.0,1,1,"{'Food': 314, 'Shopping': 617, 'Travel': 1525, 'Bills': 128, 'Groceries': 1181, 'Entertainment': 386, 'Other': 118}",7
16651.0,11583.0,450.0,214.0,,27.0,0,"Entertainment,Other,Shopping",0.0,0,1,"{'Food': 14, 'Shopping': 274, 'Travel': 188, 'Bills': 302, 'Groceries': 323, 'Entertainment': 189, 'Other': 169}",30
782.0,32149.0,299.0,0.0,3.0,24.0,0,"Food,Other,Entertainment",1.0,0,0,"{'Food': 62, 'Shopping': 35, 'Travel': 80, 'Bills': 194, 'Groceries': 267, 'Entertainment': 212, 'Other': 94}",30
3726.0,10474.0,1709.0,0.0,3.0,23.0,0,"Travel,Entertainment,Bills",4.0,0,0,"{'Food': 208, 'Shopping': 1141, 'Travel': 847, 'Bills': 108, 'Groceries': 1305, 'Entertainment': 624, 'Other': 594}",6
17756.0,38366.0,547.0,0.0,1.0,26.0,0,"Other,Groceries,Food",1.0,0,0,"{'Food': 237, 'Shopping': 267, 'Travel': 529, 'Bills': 501, 'Groceries': 481, 'Entertainment': 344, 'Other': 25}",30
5132.0,24086.0,760.0,321.0,3.0,17.0,0,"Groceries,Entertainment,Other",2.0,0,0,"{'Food': 559, 'Shopping': 233, 'Travel': 726, 'Bills': 558, 'Groceries': 582, 'Entertainment': 347, 'Other': 471}",30
19012.0,26588.0,1059.0,0.0,3.0,14.0,0,"Groceries,Bills,Entertainment",1.0,0,0,"{'Food': 519, 'Shopping': 147, 'Travel': 125, 'Bills': 932, 'Groceries': 259, 'Entertainment': 741, 'Other': 43}",30
19880.0,38634.0,1703.0,0.0,1.0,22.0,1,"Food,Entertainment,Bills",2.0,0,0,"{'Food': 1537, 'Shopping': 1150, 'Travel': 1695, 'Bills': 314, 'Groceries': 1639, 'Entertainment': 305, 'Other': 609}",29
-1596.0,20575.0,1383.0,468.0,1.0,20.0,1,"Bills,Groceries,Shopping",3.0,0,0,"{'Food': 1217, 'Shopping': 79, 'Travel': 324, 'Bills': 987, 'Groceries': 623, 'Entertainment': 52, 'Other': 1278}",11
6124.0,10333.0,1372.0,0.0,8.0,31.0,0,"Shopping,Other,Food",3.0,1,1,"{'Food': 642, 'Shopping': 1236, 'Travel': 242, 'Bills': 1233, 'Groceries': 811, 'Entertainment': 934, 'Other': 1156}",9
16660.0,10067.0,1881.0,0.0,2.0,16.0,0,"Travel,Shopping,Other",4.0,1,1,"{'Food': 1852, 'Shopping': 166, 'Travel': 900, 'Bills': 973, 'Groceries': 1180, 'Entertainment': 1793, 'Other': 1642}",11
5847.0,28056.0,1502.0,168.0,8.0,25.0,1,"Bills,Shopping,Other",7.0,1,0,"{'Food': 763, 'Shopping': 101, 'Travel': 1206, 'Bills': 1023, 'Groceries': 530, 'Entertainment': 331, 'Other': 408}",19
17073.0,7596.0,748.0,0.0,2.0,24.0,0,"Groceries,Other,Entertainment",1.0,1,0,"{'Food': 272, 'Shopping': 576, 'Travel': 388, 'Bills': 622, 'Groceries': 440, 'Entertainment': 307, 'Other': 447}",30
4399.0,21331.0,500.0,0.0,1.0,20.0,0,"Shopping,Bills,Groceries",3.0,0,1,"{'Food': 144, 'Shopping': 363, 'Travel': 115, 'Bills': 374, 'Groceries': 442, 'Entertainment': 344, 'Other': 349}",30
12696.0,40825.0,1828.0,444.0,4.0,18.0,1,"Bills,Entertainment,Travel",3.0,0,1,"{'Food': 1410, 'Shopping': 1078, 'Travel': 1326, 'Bills': 368, 'Groceries': 1679, 'Entertainment': 1342, 'Other': 1077}",24
3264.0,7616.0,349.0,0.0,2.0,28.0,1,"Travel,Entertainment,Other",1.0,0,0,"{'Food': 131, 'Shopping': 103, 'Travel': 330, 'Bills': 127, 'Groceries': 263, 'Entertainment': 284, 'Other': 85}",26
5989.0,18341.0,1274.0,345.0,2.0,18.0,1,"Groceries,Food,Entertainment",0.0,0,1,"{'Food': 1159, 'Shopping': 458, 'Travel': 983, 'Bills': 1149, 'Groceries': 1106, 'Entertainment': 336, 'Other': 431}",15
