Games_Played_Last_5,Avg_Performance_Rating,Injury_Count_Last_Season,Recovery_Status,Disciplinary_Actions,Player_Role,Match_Importance,Fitness_Score,Travel_Fatigue_Index,Coach_Preference_Flag,Team_Need_For_Role,Target
5.0,6.087276704924315,0.0,Rehab,0.0,Defender,Low,6.2333775022817814,6.483308741435288,0,0,Not Selected
1.0,7.786705047527251,0.0,Rehab,0.0,Midfielder,Low,8.15648398484623,3.354003313450664,0,0,Not Selected
3.0,6.426152804406514,0.0,Rehab,0.0,Goalkeeper,Medium,7.1987102157469005,0.42120593409451024,0,1,Not Selected
0.0,6.0754077057971605,1.0,Partial,0.0,Defender,Medium,5.746713580207768,4.013553966729654,0,0,Not Selected
3.0,6.792416742053872,1.0,Rehab,0.0,Forward,Medium,8.076069644335337,3.2350086615336453,0,1,Selected
0.0,5.495234183701977,0.0,Full,0.0,Forward,Medium,4.71798345981298,3.161623628827072,0,0,Not Selected
2.0,6.909074352192843,3.0,Partial,0.0,Defender,Medium,7.02877287459678,3.8765825687330926,0,1,Not Selected
3.0,7.163860123476464,0.0,Rehab,0.0,Forward,Low,6.292822965359325,1.6603762896884198,0,0,Not Selected
0.0,5.5279371216190984,2.0,Full,0.0,Defender,Medium,6.837796731354993,3.468869739048391,0,1,Not Selected
1.0,2.83779802231472,0.0,Full,0.0,Defender,High,6.543242620962827,4.440655150554242,0,1,Not Selected
2.0,9.138607498304914,0.0,Rehab,1.0,,Medium,5.334886054422585,2.2219758271569456,0,1,Not Selected
2.0,5.730086056995664,0.0,Rehab,0.0,Forward,Medium,6.738025558817249,3.38819047735287,0,1,Not Selected
1.0,6.015981287423322,1.0,Full,0.0,Forward,High,7.628286860992823,3.0031476909862835,0,0,Not Selected
0.0,7.659806239713745,0.0,Rehab,2.0,Defender,Medium,4.285089563485117,1.3466856467671482,0,1,Not Selected
0.0,6.609265595548404,1.0,Full,0.0,Defender,High,7.144871189768505,4.241925031955683,1,0,Not Selected
0.0,10.0,1.0,Rehab,0.0,Defender,High,7.243103620767086,3.328615118712917,0,1,Not Selected
0.0,4.977301469964503,0.0,Partial,0.0,Goalkeeper,High,6.39686354514999,3.434251598840796,0,0,Not Selected
1.0,7.5736178062076505,1.0,Partial,0.0,Forward,Low,6.670782618794808,3.0323808478839394,0,1,Not Selected
2.0,10.0,0.0,Partial,1.0,Defender,Low,7.3971008794291,3.435817720761287,1,0,Not Selected
3.0,7.054134975271347,1.0,Full,1.0,Defender,High,4.747448289857357,2.382588144861333,0,1,Not Selected
1.0,6.812636682821596,0.0,Rehab,1.0,Forward,High,7.7077712697606415,5.297561942053676,0,1,Not Selected
2.0,7.5572583794449395,1.0,Full,1.0,Forward,Low,4.935032538089443,0.9918432080447737,0,0,Not Selected
1.0,5.3531019343025195,1.0,Full,0.0,Goalkeeper,Medium,9.126857052577822,0.7889144638204941,0,0,Not Selected
0.0,7.229448727474136,0.0,Partial,0.0,Midfielder,Medium,6.103579880022311,3.51820827070103,0,1,Not Selected
3.0,4.9220489264686735,0.0,Full,0.0,Defender,Low,6.138297604263575,3.3667086227263874,1,0,Selected
1.0,7.279943278290249,,Partial,0.0,Forward,Low,8.104062662824209,0.0,0,1,Not Selected
0.0,6.060437984305137,0.0,Partial,0.0,Defender,Medium,6.849190304242759,0.7641106116251062,1,0,Selected
1.0,4.390285477626771,1.0,Partial,0.0,Midfielder,Low,7.231628466038388,2.5588192830928937,0,1,Not Selected
1.0,10.0,0.0,Partial,0.0,Defender,High,9.628402312590312,2.4866340997053547,0,1,Not Selected
0.0,8.931562145104017,0.0,Rehab,0.0,Goalkeeper,High,7.340647446620081,2.450490606230237,0,1,Not Selected
1.0,,1.0,Rehab,0.0,Defender,Low,4.6002579293271095,3.5704906615379963,0,0,Not Selected
2.0,3.4582515066682538,0.0,Full,0.0,Defender,Medium,8.309533387921649,2.549126633162161,0,1,Not Selected
5.0,4.243792563775799,0.0,Full,0.0,Midfielder,High,5.047847945143212,3.4246460507500975,0,1,Selected
5.0,,0.0,Partial,0.0,Defender,High,5.655184221438642,4.275416044620293,0,0,Not Selected
4.0,5.589314467750201,0.0,Partial,0.0,Goalkeeper,High,8.651258924802338,5.35866369057245,1,0,Not Selected
2.0,10.0,0.0,Full,0.0,Midfielder,Low,7.0958073628589595,2.8039148313929223,0,0,Not Selected
2.0,5.619190946039746,2.0,Rehab,0.0,Midfielder,Low,6.650907590196551,2.8116316398007952,0,1,Not Selected
5.0,5.396031539310277,0.0,Rehab,0.0,Defender,Low,9.39822271043522,1.8710241929931195,0,1,Not Selected
0.0,1.8239511139407698,0.0,Partial,0.0,Goalkeeper,Low,6.877840823167214,2.5938809979547526,0,1,Not Selected
4.0,9.713906158962244,0.0,Full,0.0,Defender,Low,8.18535810837365,0.047733323057496335,0,0,Selected
5.0,5.461930422855406,0.0,Rehab,0.0,Midfielder,,4.961571538542381,2.328019759209271,0,0,Not Selected
1.0,10.0,0.0,Full,1.0,Midfielder,High,9.093526750374687,4.412705052105818,0,0,Not Selected
4.0,3.3333392190399103,0.0,Full,0.0,Defender,High,9.081976435108093,1.585159726300116,1,0,Not Selected
1.0,5.139618773799733,0.0,Rehab,1.0,Goalkeeper,Low,7.879146652562208,4.501280009763631,0,1,Not Selected
0.0,5.2099715199900904,0.0,Partial,1.0,Forward,High,6.4204415418281835,0.8014820751078391,1,1,Not Selected
2.0,6.404180084112392,1.0,Partial,0.0,Forward,Medium,6.882767316928386,3.500827987423929,0,1,Selected
1.0,4.59219140045546,1.0,Rehab,0.0,Defender,Medium,5.342506114645808,0.0,0,0,Not Selected
4.0,9.567315973433367,0.0,Rehab,0.0,Goalkeeper,Medium,9.539672127455407,2.8106692320352766,0,0,Not Selected
2.0,4.9923793334180955,0.0,Full,1.0,Forward,Low,6.355358116087183,1.495384606765437,0,1,Selected
4.0,10.0,0.0,Rehab,0.0,Midfielder,High,8.494387932164736,2.5243326140069358,0,0,Not Selected
2.0,5.98835729201168,0.0,Full,0.0,Forward,Medium,7.273282093694593,2.7223982740614754,0,0,Selected
4.0,5.324143764408177,1.0,Full,0.0,Goalkeeper,Medium,4.3973117129663635,3.743198216481399,1,1,Not Selected
0.0,8.431885519265881,0.0,Partial,0.0,Goalkeeper,Medium,8.658857162662043,1.649681519805896,0,0,Not Selected
1.0,7.02446303328908,0.0,Full,0.0,Defender,High,7.980959771240122,2.738008693715157,0,0,Not Selected
2.0,9.350408528956127,0.0,Partial,0.0,,High,7.756644891124035,3.358313086363958,1,0,Not Selected
0.0,7.445306114408629,0.0,Full,0.0,Goalkeeper,Medium,9.376783117835773,0.0,0,1,Selected
3.0,8.651280901847814,1.0,Partial,0.0,Midfielder,Low,7.139722396906027,4.3111573966163785,0,0,Not Selected
5.0,9.570275285499038,2.0,Partial,0.0,Forward,Medium,7.683462592336355,2.2487821950379185,0,1,Not Selected
0.0,4.452585463786175,0.0,Rehab,0.0,Forward,Medium,9.01289279588082,3.586191543724915,1,1,Selected
3.0,8.2569333767467,0.0,Partial,0.0,Goalkeeper,High,4.213951840633589,3.592132184316924,0,1,Not Selected
4.0,6.865420641835631,0.0,Full,0.0,Defender,Medium,7.078439534741291,2.8906988886820733,0,0,Not Selected
5.0,7.2664204951670595,1.0,Partial,1.0,Goalkeeper,High,5.318984212485538,2.29626096246206,0,0,Not Selected
4.0,5.186631376406826,0.0,Partial,0.0,Goalkeeper,Low,7.307404156333738,3.47912516348203,1,0,Selected
0.0,4.495472788313151,0.0,Full,0.0,Goalkeeper,,7.829611782201681,1.5522569722434985,1,1,Not Selected
5.0,4.396707167146022,0.0,Full,0.0,Forward,Medium,6.204797478595831,0.0,0,0,Not Selected
,5.500517677421562,1.0,Partial,0.0,Forward,Medium,7.851724202731881,4.6424183451755905,0,1,Not Selected
0.0,5.570228033361018,0.0,Partial,0.0,Forward,Low,7.074849793044311,0.821669544886916,0,0,Not Selected
4.0,6.171933611713915,0.0,Partial,0.0,Defender,High,7.054061400217072,5.290658990539785,0,0,Not Selected
3.0,8.364153422776964,1.0,Full,0.0,Defender,High,9.009456625079958,1.1651807654315793,0,0,Not Selected
1.0,6.753041970430132,0.0,Rehab,0.0,Goalkeeper,Low,3.0,3.196229334835941,0,1,Not Selected
3.0,4.107025346440853,0.0,Full,0.0,Forward,Medium,6.989704302753164,3.12413059652151,0,0,Selected
4.0,7.004777840072889,1.0,Full,0.0,Defender,Medium,6.543541407164687,1.9711901865217136,0,0,Not Selected
1.0,8.634480497969589,0.0,Rehab,0.0,Forward,Medium,5.680608011779438,,0,0,Not Selected
1.0,6.061286899535469,0.0,Rehab,0.0,Goalkeeper,Medium,5.468399330519231,1.952823523574664,1,1,Not Selected
5.0,10.0,0.0,Full,0.0,Defender,Medium,4.612798053452167,3.484307143262507,1,0,Selected
2.0,3.403219545636016,1.0,Full,0.0,Midfielder,Medium,5.874107586900226,4.779939353062072,0,0,Not Selected
5.0,3.4609532629052984,1.0,Full,0.0,Forward,Low,5.809304442340992,5.438298747420194,0,0,Not Selected
1.0,9.700132942124734,0.0,Rehab,0.0,Midfielder,Low,6.17548041176555,1.9152699057124907,1,0,Not Selected
,5.9417569080178705,0.0,Full,0.0,Defender,Medium,6.74977300214039,3.6686576011926784,1,0,Selected
0.0,8.07581109844629,1.0,Rehab,0.0,Defender,High,8.803603611164332,3.55219742148292,0,1,Not Selected
5.0,5.8427581577742735,0.0,Full,0.0,Goalkeeper,Low,6.780920363422539,0.48774662741082286,0,1,Selected
2.0,8.599137068208622,0.0,Partial,0.0,Goalkeeper,High,7.468565991045775,3.098873951192517,0,1,Not Selected
1.0,6.268387551218208,2.0,Full,0.0,Forward,High,5.996064292602597,2.0670395532249723,0,0,Selected
3.0,8.355932278235317,0.0,Full,0.0,Midfielder,Medium,5.594863183793027,3.7774478303812824,1,1,Selected
0.0,4.806934692424536,0.0,Full,0.0,Defender,Medium,8.641785059111658,0.22193649428083662,0,1,Selected
2.0,4.08236006583847,1.0,Full,0.0,Forward,Low,5.9231273327859695,1.859270630588246,0,1,Selected
2.0,2.5457465592555377,2.0,Partial,1.0,Defender,Medium,6.199635389064656,5.273407641061509,1,1,Not Selected
2.0,4.6850476080234404,0.0,Rehab,0.0,Goalkeeper,Low,8.082852210699308,3.42093024341001,0,1,Selected
5.0,4.651202427194898,0.0,Full,2.0,Goalkeeper,Medium,7.422289095204029,2.5373426263087957,0,1,Not Selected
2.0,5.652393503577931,0.0,Full,0.0,Defender,Low,7.8345182909146835,2.392821331713071,1,0,Not Selected
1.0,6.658543450809522,0.0,Partial,0.0,Midfielder,Low,7.768857906442522,3.472922189500143,0,0,Selected
,8.60446283833668,1.0,Rehab,0.0,Goalkeeper,High,8.608925746890037,0.0,0,1,Selected
0.0,8.024875816861073,0.0,Full,0.0,Forward,Medium,5.498406526557105,2.931935669208739,0,1,Selected
0.0,6.532713308455901,1.0,Rehab,0.0,Goalkeeper,Medium,5.832350042802133,4.711375219367233,0,0,Not Selected
2.0,6.573356850543228,1.0,Rehab,0.0,Goalkeeper,Low,8.472849726567834,2.063445384535781,1,0,Not Selected
2.0,7.849127940125863,1.0,Partial,0.0,Midfielder,High,6.89953958144525,2.7135630603111247,1,0,Not Selected
3.0,5.989092250308406,,Partial,0.0,Goalkeeper,High,4.46640435774027,3.26392244210947,0,0,Not Selected
3.0,5.514512146275685,1.0,Rehab,0.0,Forward,High,6.589194277852837,2.8753711878794506,0,1,Not Selected
4.0,9.876837142504996,1.0,Full,0.0,Goalkeeper,Medium,6.898800356593027,2.533080344576362,1,1,Not Selected
3.0,6.087826852322556,1.0,Rehab,0.0,Forward,High,,2.4050764686544452,0,1,Not Selected
1.0,7.372824088465358,0.0,Full,0.0,Forward,,5.769195901219997,2.4228275424368517,0,1,Not Selected
5.0,10.0,1.0,Full,0.0,Midfielder,Low,,5.857526179940519,0,1,Not Selected
1.0,10.0,1.0,Full,0.0,Defender,High,9.37603711426084,2.1129481388894424,0,0,Selected
5.0,5.566466362466985,2.0,Full,0.0,Midfielder,Medium,4.906724919080837,2.145451862873989,0,1,Not Selected
0.0,6.710014241369102,1.0,Partial,0.0,Defender,Low,3.7292315528218696,5.2225160441468725,0,0,Not Selected
2.0,4.440036376832732,0.0,Full,0.0,Forward,High,5.623454747249896,2.1174064891150404,0,1,Selected
2.0,5.1071716893900785,0.0,Rehab,0.0,Midfielder,High,5.061271313188898,3.388005582475533,0,1,Not Selected
5.0,2.339874727964469,1.0,Full,0.0,Forward,High,6.100548977280891,1.7326414553684248,0,1,Selected
2.0,5.0459747569349105,0.0,Partial,1.0,Defender,Low,5.6088784958393525,1.9160378767057862,0,1,Not Selected
2.0,6.935343045228969,0.0,Partial,0.0,Goalkeeper,Low,8.136001124836458,0.31008134510954966,1,1,Selected
2.0,8.735260880167676,4.0,Partial,0.0,Defender,High,8.32014884840413,3.7951460629797484,0,1,Not Selected
5.0,4.580245590856199,1.0,Partial,0.0,Forward,High,6.786021407232105,1.4588806401462937,0,0,Not Selected
4.0,5.831642426703807,0.0,Partial,0.0,Defender,Low,7.429884430811189,1.9974187363009381,1,0,Not Selected
5.0,8.660390250081685,1.0,Rehab,0.0,Defender,Medium,6.600364597043413,5.833201036662897,0,1,Not Selected
1.0,7.248434632651663,1.0,Partial,0.0,Goalkeeper,High,8.630028323977632,4.255685936623559,0,0,Not Selected
4.0,4.488427467456217,0.0,Rehab,0.0,Forward,High,7.693736522140542,2.6691193255864016,0,1,Not Selected
3.0,6.989960442444626,0.0,Partial,0.0,Forward,Medium,5.691500061315541,3.6642194456437887,0,0,Not Selected
1.0,7.287817089361427,0.0,Rehab,0.0,Goalkeeper,Low,8.549109006604235,3.999649850898553,0,0,Not Selected
1.0,5.057218677859301,0.0,Full,0.0,Defender,High,8.40525555101318,2.7331029468420045,0,1,Not Selected
1.0,3.3005386075864345,0.0,Full,0.0,Midfielder,Medium,6.785975886684235,2.1686192991829354,0,1,Not Selected
3.0,6.907906567011331,0.0,Partial,1.0,Forward,Medium,8.214501326978263,0.0,0,0,Not Selected
0.0,9.747613491619784,0.0,Full,0.0,Midfielder,Medium,6.817740861758119,2.5966548276064407,1,1,Not Selected
1.0,8.836202815743299,0.0,Rehab,0.0,Forward,Low,7.480518314669311,2.5269603833054926,0,1,Not Selected
4.0,7.926417577104983,1.0,Rehab,0.0,Midfielder,High,6.190866203645227,4.509227665704392,0,0,Not Selected
4.0,6.328035347262993,0.0,Rehab,0.0,Defender,Low,5.82816550209648,2.708978860432757,1,0,Not Selected
5.0,1.5200328398591632,2.0,Rehab,0.0,Goalkeeper,Low,3.0,1.9504774972688692,1,0,Not Selected
3.0,6.61244547319497,0.0,Partial,0.0,Goalkeeper,Medium,4.586560461433939,0.7308867814702,0,0,Not Selected
5.0,5.746250493100246,0.0,Full,0.0,Forward,High,9.939251035601625,2.7861314235689334,0,1,Selected
3.0,7.397006868418663,0.0,Partial,0.0,Forward,Low,5.973560395147059,1.8327834136398153,0,1,Selected
2.0,9.48881769677035,1.0,Full,0.0,Forward,High,6.580213757370917,4.011084875471465,0,0,Not Selected
4.0,10.0,0.0,Partial,0.0,Midfielder,Low,7.353695749949507,2.368530463857714,0,1,Selected
1.0,8.112169496328457,1.0,Rehab,0.0,Forward,Medium,5.917897371524999,2.93174506996382,0,0,Not Selected
0.0,7.77794783697073,0.0,Rehab,1.0,Defender,Low,9.525550197699395,3.8781812264279893,0,1,Not Selected
4.0,2.3107665761603124,1.0,Partial,0.0,Goalkeeper,Medium,6.963773880276325,2.2278361752524987,0,0,Not Selected
0.0,7.6207961557986135,1.0,Partial,,Goalkeeper,Medium,6.665857642855183,2.241480211750086,0,1,Not Selected
,3.835502760212986,0.0,Full,0.0,Forward,Medium,8.092568052168927,5.460394176220021,0,1,Selected
1.0,7.5119809879422075,0.0,Full,0.0,Forward,Medium,8.470582134605513,2.523950889339755,0,0,Not Selected
0.0,6.105033368147994,0.0,Rehab,0.0,Midfielder,Medium,9.279377973849064,2.7524022123926013,0,0,Not Selected
2.0,6.269528211752374,1.0,Rehab,0.0,Forward,Low,7.398868284509986,4.979241379434302,0,1,Not Selected
3.0,6.698919908617017,1.0,Rehab,1.0,Goalkeeper,Low,9.204321607940205,4.753781458949004,0,0,Selected
5.0,6.854945211158173,0.0,Rehab,0.0,Goalkeeper,High,5.437324640071669,5.351365902673924,0,0,Not Selected
1.0,7.58203708655737,0.0,Partial,0.0,Goalkeeper,High,8.039402935589672,4.390014485383682,0,1,Selected
4.0,9.125246037690625,0.0,Rehab,0.0,Midfielder,Low,8.777354363516789,5.209888308230805,1,0,Not Selected
2.0,8.533359814182154,0.0,Full,1.0,Goalkeeper,High,4.91733459929404,2.2345985287288532,0,1,Not Selected
2.0,10.0,0.0,Rehab,0.0,Goalkeeper,Low,7.115286832122158,2.6048140255373116,0,1,Not Selected
5.0,6.764376990700347,0.0,Rehab,0.0,Forward,Medium,7.913661449343733,6.318157812646172,0,0,Not Selected
4.0,5.840966297205556,2.0,Partial,0.0,Midfielder,Medium,8.977929208655627,4.569710985521932,0,1,Not Selected
3.0,7.656774189514166,1.0,Partial,0.0,Forward,Medium,7.254244655517775,3.9402273976827047,1,0,Selected
3.0,4.650908782449799,1.0,Partial,0.0,Defender,Low,5.47846149822925,0.7420543005996514,0,1,Selected
4.0,8.190329771593174,0.0,Partial,1.0,Defender,Low,8.732597112780397,3.119770266669198,0,0,Not Selected
3.0,6.706895211700867,2.0,Rehab,0.0,Goalkeeper,High,5.606478614313167,0.831149774867515,0,0,Not Selected
4.0,9.290077118231185,0.0,Partial,0.0,Defender,High,6.582737300358568,0.6189490273823868,0,0,Not Selected
5.0,7.7573713210861905,0.0,Full,0.0,Defender,Low,8.088881121144045,1.970388363095341,0,1,Selected
1.0,9.362916897951171,0.0,,0.0,Forward,Medium,6.5056026204799196,3.706549872551422,0,1,Selected
4.0,2.8739485726111624,2.0,Full,,Midfielder,Low,5.09588379555983,2.430636334593535,0,1,Not Selected
0.0,6.293625107862707,0.0,,0.0,Goalkeeper,High,7.2317164176054485,2.2685115453719247,1,1,Selected
0.0,4.501951495850795,0.0,Full,0.0,Defender,Medium,4.838118555453919,1.4174543258898353,0,0,Not Selected
1.0,6.078380632034565,0.0,Full,0.0,Defender,Medium,8.129502293730642,0.43179596170100343,0,0,Selected
,2.9677532353728973,2.0,Full,0.0,Midfielder,Low,6.646918736830701,3.915584907087627,0,1,Not Selected
0.0,7.371979490194498,0.0,Rehab,0.0,Forward,High,7.491243361969991,5.051767392111721,0,1,Not Selected
5.0,2.3278000901932865,1.0,Rehab,0.0,Midfielder,Medium,8.263763163768074,1.122407809637752,1,1,Not Selected
1.0,7.180526566586182,0.0,Full,1.0,Midfielder,Low,6.807886097733763,3.104388490691921,0,1,Not Selected
3.0,7.824433889245521,0.0,Partial,0.0,Goalkeeper,Medium,5.601125577173008,3.665301951968135,0,0,Not Selected
0.0,7.094836789022363,0.0,Partial,0.0,Midfielder,High,4.880661633254603,4.428943609191994,0,0,Selected
1.0,9.064703604538487,0.0,Partial,3.0,Defender,Low,7.254296843012316,2.7516233607968617,0,1,Selected
4.0,6.208825316374862,1.0,Full,0.0,Goalkeeper,Medium,8.107724583434003,4.291501194620458,0,1,Not Selected
4.0,6.900048290699392,1.0,Rehab,0.0,Defender,Low,,4.763094081527983,0,0,Not Selected
4.0,7.321752596960951,0.0,Full,0.0,Defender,High,4.621225396776349,0.7768721152492213,0,1,Not Selected
0.0,8.436032742609905,0.0,Full,0.0,Goalkeeper,Medium,7.314129515963509,3.9233987938344383,0,1,Selected
5.0,4.865542699100205,1.0,Rehab,0.0,Defender,Medium,4.673790801909405,2.8533077044641932,1,0,Not Selected
,5.213823473496068,1.0,Rehab,1.0,Goalkeeper,High,6.351406842674755,1.7664332237334786,0,0,Not Selected
3.0,8.842928313678943,0.0,Full,0.0,Midfielder,Medium,6.494859969293046,2.445002014074028,0,0,Not Selected
2.0,8.4606584357775,1.0,Rehab,0.0,Goalkeeper,Medium,7.425672712120441,2.9432152028333025,0,1,Not Selected
5.0,6.787831473015052,1.0,Partial,0.0,Defender,High,9.344147660443047,,0,1,Selected
0.0,5.0132918462069584,1.0,Partial,0.0,Forward,Low,9.06481622555295,3.247608828873095,0,0,Not Selected
3.0,3.612620614955521,0.0,Rehab,1.0,Goalkeeper,Low,6.778091284187887,5.76941822831493,0,0,Not Selected
4.0,3.4399146792166615,0.0,Rehab,0.0,Midfielder,Low,7.250821827193024,3.627322073123299,0,0,Not Selected
4.0,5.033481716834052,0.0,Full,0.0,Defender,Medium,9.11339006853055,5.11738758373399,0,1,Selected
1.0,7.501705357228826,1.0,Rehab,0.0,Midfielder,Low,8.059259062853018,4.188358204665079,0,0,Selected
3.0,5.44310933002209,0.0,Partial,0.0,Midfielder,High,5.795926698635474,1.2893918300430594,0,1,Not Selected
2.0,6.885878094048277,0.0,Partial,0.0,Forward,,7.470308439712852,3.423123247902221,1,0,Selected
3.0,6.08046152769603,1.0,Rehab,0.0,Forward,High,8.05305309432307,2.910277732978228,0,1,Not Selected
2.0,5.135773332420605,1.0,Rehab,,Goalkeeper,Low,8.513435755699513,3.748998657048941,0,0,Selected
4.0,4.764191543210181,3.0,Full,0.0,Defender,Low,5.840983976610889,3.1174522091409402,1,0,Not Selected
3.0,4.589978749949084,0.0,Rehab,0.0,Forward,High,8.401549939149119,4.834711329735481,1,0,Selected
5.0,6.73841410988117,2.0,Partial,0.0,Forward,Medium,3.811021190243373,2.70182167282635,0,0,Not Selected
5.0,5.296002254525288,0.0,Rehab,0.0,Goalkeeper,Low,6.511256077835129,1.8765742966926955,0,1,Not Selected
5.0,8.216357463816896,2.0,Full,0.0,Midfielder,Medium,6.031980099727256,3.1392330329922675,0,0,Not Selected
1.0,5.82974063846099,1.0,Full,0.0,Forward,High,4.69874058347166,1.7596074730480376,0,0,Not Selected
2.0,9.435950757461837,0.0,Rehab,0.0,Forward,Medium,6.278479563965149,4.360798214391336,0,1,Not Selected
5.0,6.864761217449501,1.0,Rehab,0.0,Goalkeeper,High,6.594481729900767,2.6943613696706903,0,1,Not Selected
1.0,8.224270737939145,1.0,Full,0.0,Midfielder,Medium,6.79484343100943,1.7814244562475268,0,1,Not Selected
4.0,5.7716056785564716,1.0,,0.0,Midfielder,High,6.6107353100758,4.334761254950615,0,1,Not Selected
2.0,4.483708906738455,0.0,Full,0.0,Forward,Medium,5.73140416119538,5.850633551960625,1,1,Selected
1.0,6.125419512872503,0.0,Rehab,0.0,Defender,Low,7.237206122781361,0.9431386900760517,0,1,Not Selected
1.0,3.9164891042721415,0.0,Rehab,0.0,Goalkeeper,High,8.20686370286993,1.9382141731162328,1,1,Not Selected
3.0,3.661251095291274,0.0,Rehab,0.0,Defender,Medium,6.508800849976818,0.0,0,0,Not Selected
0.0,6.565974527422553,0.0,Partial,0.0,Midfielder,,5.773858142405393,0.7730450256562951,0,0,Not Selected
3.0,6.960856173108065,0.0,Rehab,0.0,Goalkeeper,Low,8.36423529460389,2.9594602295594012,0,0,Not Selected
3.0,6.433915980593156,1.0,Rehab,0.0,Goalkeeper,Low,9.096798958276795,4.495051619473282,0,0,Not Selected
4.0,6.031242125927443,2.0,Partial,0.0,Forward,High,8.602459931841041,4.411471449311619,0,0,Not Selected
1.0,10.0,0.0,Partial,0.0,Forward,High,6.910666497222843,5.844530142860904,0,1,Selected
1.0,6.058989733360084,0.0,Partial,0.0,Defender,Low,8.783909639515032,3.463934588774391,0,0,Not Selected
1.0,7.273536446357447,0.0,Rehab,0.0,Defender,Low,,3.0524768157212945,0,1,Not Selected
