Day_Of_Week,Is_Public_Holiday,Festival_Flag,Darshan_Type,Weather_Condition,Temperature_C,Buses_Arrived_Last_15_Min,Entry_Gate,VIP_Visit_Today,Security_Check_Lag_Minutes,Approx_Head_Count,Is_Weekend,Online_Booking_Peak_Flag,Estimated_Wait_Time_Minutes
Sun,0,0,Free,Cloudy,36.13072301766555,8.0,Vaikuntam,0,5.89164930298876,2786.0,1,0,54.636820312365074
Sat,1,0,Senior,Sunny,33.69461145125169,17.0,Q-Complex I,1,7.437648704243215,3519.0,1,0,96.56702790801458
Thu,0,0,Free,Sunny,33.61758279198627,8.0,Q-Complex I,0,6.20529774278688,2975.0,0,1,58.52378203454731
Sun,1,0,VIP,Sunny,28.05900570812989,11.0,Vaikuntam,0,2.9950828865606756,3781.0,1,0,73.87079886082934
Mon,0,0,VIP,Sunny,31.342241390669262,6.0,Special Entry,0,10.444688031184453,3396.0,0,1,67.60296910744107
Fri,0,0,₹300,Sunny,28.248988015345045,8.0,Q-Complex II,0,,3255.0,0,0,53.83111208828373
Mon,0,0,Senior,Rainy,23.70523768625842,11.0,Q-Complex I,0,7.522865771921409,4977.0,0,0,83.72720242648293
Tue,0,0,₹300,Sunny,39.08384613822986,9.0,Q-Complex II,0,9.243838274930063,3479.0,0,0,57.7794810826883
Sat,0,0,Senior,Rainy,27.947024951618012,7.0,Q-Complex I,1,8.213854277322458,4388.0,1,0,89.17030312533095
Mon,0,0,VIP,Sunny,33.20982776158261,9.0,Special Entry,0,7.7080716925051025,3833.0,0,0,62.867499181971006
Wed,0,1,Senior,Cloudy,20.910378517405498,21.0,Q-Complex I,0,11.170925802388986,4005.0,0,0,106.35996765322847
Thu,0,1,Free,Cloudy,26.607589137036165,18.0,Special Entry,0,9.068704698327341,5149.0,0,0,109.50594951925005
Thu,0,1,Free,Rainy,21.108468422446578,14.0,Q-Complex I,0,8.186414879192128,5664.0,0,0,98.0897625195059
Thu,0,0,₹300,Sunny,31.95765995937608,9.0,Q-Complex I,0,3.1541442935832027,1562.0,0,0,31.704572529814982
Wed,0,0,Free,Rainy,21.075594008683876,4.0,Vaikuntam,0,7.5636992070449995,4041.0,0,1,65.22473832001428
Fri,0,0,₹300,Sunny,36.214924854476145,10.0,Special Entry,0,8.772795324629639,4160.0,0,0,68.20169831588332
Sun,0,0,Senior,Sunny,29.817234069582156,8.0,Vaikuntam,0,4.691440835192436,2906.0,1,0,56.989163096752726
Thu,0,0,₹300,Cloudy,30.076813040126158,10.0,Special Entry,0,5.881419293923274,4242.0,0,0,69.76438360865407
Tue,0,0,VIP,Cloudy,30.14019958226165,9.0,Special Entry,0,8.167032942240692,3226.0,0,1,72.71310395778546
Tue,0,0,Free,Sunny,32.526610835349246,6.0,Q-Complex I,0,10.037399306128947,2037.0,0,0,48.36959475402524
Sat,0,1,Senior,Cloudy,26.873602859474474,18.0,Vaikuntam,0,12.013362458624183,4380.0,1,0,104.50088702052331
Wed,0,0,Free,Sunny,29.751067294247715,7.0,Vaikuntam,0,11.132628940973873,3225.0,0,1,77.20221562512315
Fri,0,0,VIP,Sunny,34.957451756105236,6.0,Q-Complex II,0,1.962694769626327,2897.0,0,0,37.16706766341022
Sat,0,0,₹300,Sunny,20.512674290476134,8.0,Q-Complex II,0,8.884571763152408,2356.0,1,1,70.01337093034815
Sun,0,0,Senior,Sunny,34.30298914707489,9.0,Q-Complex I,0,7.35032036022211,3309.0,1,1,57.373009688145224
Tue,0,0,Free,Cloudy,25.762726987587946,9.0,Q-Complex II,0,7.015857760887899,3460.0,0,1,62.478074291185436
Wed,0,0,Free,Sunny,29.170487293282292,3.0,Special Entry,0,7.463547762277876,3246.0,0,0,38.233146260790974
Mon,1,0,₹300,Cloudy,26.557567030868654,8.0,Special Entry,0,5.8186668137767255,3392.0,0,0,63.89554705425846
Thu,0,0,Senior,Cloudy,26.01501957252216,12.0,Q-Complex II,0,5.831293067296447,3905.0,0,0,70.04362806353846
Thu,0,0,₹300,Sunny,30.702426410824312,8.0,Vaikuntam,0,,3278.0,0,0,59.29967626102254
Wed,0,0,₹300,Sunny,34.140334059288506,13.0,Vaikuntam,0,8.44580271671521,3585.0,0,0,73.62232169540172
Fri,0,0,VIP,Sunny,39.12985575202859,11.0,Q-Complex I,0,3.8624621582834577,3020.0,0,0,48.10653647696841
Fri,0,0,Senior,Sunny,36.707782668502716,14.0,Q-Complex I,0,4.416448891427628,3360.0,0,1,80.91501363083975
Thu,0,0,Senior,Rainy,31.554609334640226,13.0,Special Entry,0,8.587063526583794,2534.0,0,0,62.69030022807772
Sun,0,0,Free,Sunny,34.33409451421281,8.0,Q-Complex I,0,7.345731094156296,2674.0,1,0,58.6881487452825
Sat,0,0,,Sunny,30.702017988810145,6.0,Q-Complex II,0,7.2965793846200615,2608.0,1,0,43.15924232607324
Fri,0,0,Free,Sunny,31.556163112298627,5.0,Q-Complex I,0,8.359211814428459,2512.0,0,0,53.18645821863814
Wed,0,0,VIP,Cloudy,27.624853303676,11.0,Q-Complex II,0,6.955902672301816,2433.0,0,0,62.79660682868916
Fri,0,0,Free,Sunny,28.357222396904618,8.0,Q-Complex I,0,7.69663334920231,4722.0,0,0,65.2114202300547
Fri,0,0,₹300,Sunny,31.079929734469978,9.0,Q-Complex II,0,6.60133796271804,3368.0,0,0,50.18321804253889
Wed,0,0,₹300,Sunny,28.304078313795465,2.0,Q-Complex II,0,5.080550037916235,3960.0,0,0,48.5521648795569
Mon,0,0,₹300,Sunny,27.407333844209873,13.0,Q-Complex I,0,8.12516613758459,2575.0,0,0,51.67565417489091
Mon,1,0,₹300,Cloudy,31.20973444651435,7.0,Vaikuntam,0,7.405070291508121,4456.0,0,1,80.00039339365671
Wed,1,0,Free,Sunny,30.252534860598875,12.0,Q-Complex II,0,5.864282303445149,4264.0,0,0,79.39929609915306
Wed,0,0,VIP,Sunny,30.043645953149394,9.0,Q-Complex I,0,2.544811781609843,2335.0,0,0,44.53421669280718
Tue,0,0,Senior,Sunny,32.48726581903619,5.0,Vaikuntam,0,9.936063679533625,2845.0,0,0,44.706106331642204
Sat,1,0,₹300,Cloudy,28.551253955375582,9.0,Q-Complex II,0,6.532397469304281,3680.0,1,0,67.91851217662501
Tue,0,0,₹300,Sunny,29.589442553988853,9.0,Q-Complex II,0,5.819188764032127,3283.0,0,1,59.444375062333826
Thu,1,0,₹300,Sunny,37.503032644757276,17.0,Q-Complex II,0,3.1461076399515533,2994.0,0,1,89.38796569243075
Mon,0,1,Free,Sunny,35.8513140363917,13.0,Q-Complex II,0,9.123929366664495,5637.0,0,0,98.81771179366959
Mon,0,0,₹300,Cloudy,37.84462597112932,9.0,Vaikuntam,0,8.739547013911686,3281.0,0,0,59.83011058330809
Sun,0,0,VIP,Sunny,32.08153912553594,9.0,Q-Complex I,0,7.611010880035134,1604.0,1,0,39.29504836512323
Thu,0,0,VIP,Cloudy,28.576983132152204,7.0,Special Entry,0,7.127711631066927,2850.0,0,0,57.647736945445395
Wed,0,0,₹300,Rainy,17.90463027448299,4.0,Q-Complex I,0,5.826524059641659,2845.0,0,1,46.05285766348394
Tue,0,0,₹300,Rainy,29.09543586560622,7.0,Special Entry,0,5.354691089218476,1507.0,0,0,43.292949587341056
Tue,0,0,Free,Sunny,30.972494852918913,11.0,Vaikuntam,0,6.857542019735914,2696.0,0,0,57.13648827979853
Fri,0,0,VIP,Sunny,26.465414921813938,9.0,Q-Complex I,0,5.829173155181504,2662.0,0,0,51.45406445101849
Mon,0,0,Senior,Sunny,26.674987503909968,6.0,Vaikuntam,0,7.534616696811717,3657.0,0,0,59.61029550692746
Sat,0,0,Free,Sunny,28.815117695508345,12.0,Special Entry,0,6.618817126823061,2468.0,1,0,51.391053149972834
Wed,0,0,Free,Sunny,31.486367653806663,5.0,Q-Complex II,0,9.062947126073425,2046.0,0,0,42.113452540764825
Thu,1,0,Senior,Sunny,28.168870852484126,7.0,Q-Complex II,0,4.276001757720941,3203.0,0,0,66.8913522080075
Mon,0,1,Senior,Sunny,24.715804620458716,29.0,Special Entry,0,8.425495554460994,4792.0,0,0,126.63640050067838
Tue,0,0,Senior,Cloudy,29.10802026512536,10.0,Vaikuntam,0,8.87158110724057,4114.0,0,0,69.67547828272406
Thu,0,0,VIP,Sunny,30.416185473349064,8.0,Special Entry,0,6.910238061615582,4307.0,0,0,67.9425225937572
Wed,0,0,Senior,Sunny,33.91237493329531,3.0,Q-Complex II,0,6.253054339945757,1221.0,0,0,23.522818863201202
Sat,0,1,Free,Cloudy,27.972028575197953,14.0,Special Entry,0,11.260254735337131,5371.0,1,0,101.72932940815942
Mon,0,1,Senior,Cloudy,28.924927611978838,12.0,Q-Complex II,0,9.339561166021593,5638.0,0,0,104.60174976343932
Mon,0,1,Free,Sunny,28.957387551980254,12.0,Q-Complex II,0,8.900765737009444,,0,1,108.83928605800718
Sat,0,0,VIP,Sunny,34.69830242942745,7.0,,0,6.40735814366034,2265.0,1,0,49.28632686164369
Wed,0,0,Free,Sunny,27.27952223320301,5.0,Q-Complex I,0,6.3627498562927,2229.0,0,0,32.791643852008754
Mon,0,0,VIP,Cloudy,30.203979551408345,8.0,Vaikuntam,0,6.55842920527257,4488.0,0,0,62.33558781152867
Wed,0,0,Free,Sunny,30.02260525760392,9.0,Vaikuntam,0,6.512369987168832,3511.0,0,0,62.59639515659829
Tue,0,1,₹300,Sunny,22.80091492638018,11.0,Q-Complex I,0,9.350974570047553,4763.0,0,0,85.70984832100413
Wed,0,0,₹300,Cloudy,29.82551039447257,3.0,Q-Complex I,0,7.680038067834218,3021.0,0,1,47.194737331167175
Fri,0,0,Senior,Sunny,30.428337395808445,11.0,Special Entry,0,7.827793831233875,3848.0,0,0,70.90997209767423
Sat,0,0,₹300,Sunny,30.129281930277088,3.0,Q-Complex II,0,8.227429609027105,3318.0,1,0,55.696381527401144
Wed,0,0,VIP,Cloudy,31.21579392798919,10.0,,0,7.679570299868036,2356.0,0,0,52.75220089040644
Mon,0,0,₹300,Cloudy,28.40654595962438,7.0,Vaikuntam,0,7.986782648301087,2875.0,0,0,49.86051835724381
,0,0,VIP,Cloudy,25.4280177485045,8.0,Q-Complex I,0,5.178373843557665,2690.0,1,0,45.20532785764898
Fri,0,0,₹300,Cloudy,25.285274038970137,9.0,Q-Complex I,0,4.937866810372591,3264.0,0,0,51.12972707059436
Wed,0,0,Senior,Sunny,27.630716073924525,7.0,Special Entry,0,4.085140341672744,823.0,0,1,29.25063400922312
Thu,0,0,Senior,Cloudy,33.598947541930556,11.0,Q-Complex II,0,8.926995530253619,2281.0,0,0,46.80957937822362
Tue,0,0,₹300,Cloudy,28.39125990086286,6.0,Special Entry,0,6.403603974793562,1821.0,0,0,34.28262123805799
Wed,1,0,Free,Sunny,27.60747891212384,10.0,Q-Complex I,0,5.979282393115884,3653.0,0,0,67.18672685096377
Tue,0,0,VIP,Sunny,34.88411722761542,5.0,Vaikuntam,0,6.944963343628957,3030.0,0,0,50.214681538973494
Thu,0,0,VIP,Sunny,38.01905742528964,5.0,Vaikuntam,0,5.574880790922551,2786.0,0,0,38.74689817187892
Sat,0,0,VIP,Cloudy,26.41974701968326,9.0,Q-Complex II,0,6.22412385624695,2334.0,1,0,39.20212437934708
Sun,0,0,₹300,Rainy,24.37127695907256,3.0,Vaikuntam,0,8.58329744473845,3493.0,1,0,44.93276660605946
Sat,0,0,Senior,Cloudy,33.35948540954337,5.0,Special Entry,0,6.8006194545840755,2135.0,1,0,48.19073592805645
Tue,1,1,Senior,Cloudy,26.868866228381297,20.0,Q-Complex I,0,8.640565904852538,5717.0,0,0,121.09677962707892
Sat,0,0,VIP,Sunny,35.77872728623412,10.0,Q-Complex II,0,10.274683722186815,4979.0,1,0,83.47736870261924
Sat,0,0,₹300,Sunny,33.722416035801004,11.0,Q-Complex II,0,5.75539919070946,3833.0,1,0,65.10695398351365
Sun,0,1,VIP,Cloudy,32.27545653157013,23.0,Q-Complex I,0,,5875.0,1,0,123.81257511507253
Sun,0,1,Senior,Sunny,29.4166610022766,18.0,Q-Complex II,0,5.846942848469996,4637.0,1,0,100.01282826903284
Tue,0,0,₹300,Cloudy,25.743360547022434,9.0,Q-Complex I,0,7.376101301797154,4272.0,0,1,81.29298726685757
Sun,0,0,Free,Sunny,33.25067087183622,6.0,Vaikuntam,0,6.770977899465827,3395.0,1,0,53.84016863500553
Sat,0,0,Senior,Sunny,27.87784024488257,6.0,Vaikuntam,0,7.405727718669819,2427.0,1,0,54.62555930662404
Thu,0,0,₹300,Sunny,33.492803766094774,10.0,Q-Complex II,0,8.215630524872884,3847.0,0,0,64.38558952016398
Fri,0,0,VIP,Cloudy,34.07630769837154,6.0,Q-Complex I,0,6.948484687207635,3894.0,0,0,54.94489794654695
Mon,0,0,₹300,Cloudy,31.090903146002628,8.0,Q-Complex II,0,3.9102048639795868,1863.0,0,0,29.77456969042767
Wed,0,1,Free,Sunny,36.535265158102945,15.0,Q-Complex II,0,6.934452915205317,5118.0,0,1,107.8300120402114
Fri,0,0,Free,Cloudy,29.040976737857065,10.0,Special Entry,0,8.379588497321839,3438.0,0,0,72.17328790986167
Thu,1,0,₹300,Cloudy,23.097879102199798,12.0,Special Entry,0,7.118738904376561,3238.0,0,0,78.5711154989062
Mon,0,0,₹300,Sunny,30.75669399418899,4.0,Q-Complex I,0,8.061781842296039,2878.0,0,0,45.99527091205615
Wed,1,0,VIP,Cloudy,32.91650316582188,10.0,Q-Complex I,1,7.363501209991752,3496.0,0,0,92.71573513146319
Fri,0,0,VIP,Sunny,27.553198560074833,4.0,Q-Complex II,0,8.773518773203262,2436.0,0,0,46.24499712467279
Mon,1,1,Senior,Cloudy,29.02377046622101,17.0,Q-Complex I,0,9.057220661820093,4482.0,0,0,111.73218256427667
Mon,0,0,₹300,Cloudy,30.545102468069647,2.0,Q-Complex I,0,9.234635384449748,2317.0,0,0,32.9367701955706
Sat,0,0,Free,Sunny,23.933116458949172,4.0,Q-Complex II,0,3.071923281078004,2663.0,1,0,37.72029280186325
Wed,0,0,₹300,Sunny,26.60237367010322,8.0,Q-Complex II,0,9.059953407272856,3271.0,0,0,52.827668865373866
Tue,0,0,₹300,Sunny,29.638395953640973,12.0,Special Entry,0,9.019275263042358,2383.0,0,0,54.522286265316055
Mon,0,0,Free,Rainy,29.884036886403816,5.0,Q-Complex II,0,6.339997057458049,2634.0,0,0,43.70343727016477
Thu,0,0,Free,Cloudy,29.12338537998315,9.0,Special Entry,1,7.43965918253652,3422.0,0,1,82.68236721613536
Mon,0,0,₹300,Sunny,31.716545373058104,9.0,Q-Complex I,0,6.377330932555415,3818.0,0,0,68.53226271980623
Wed,0,0,Senior,Sunny,32.1942714109322,8.0,Q-Complex I,0,5.147504307196064,3107.0,0,0,52.902042452381785
Sat,0,0,Senior,Cloudy,29.90430693046555,7.0,Q-Complex I,0,6.261961001903305,3435.0,1,1,70.97640208578841
Thu,0,0,Senior,Cloudy,27.305391185942003,8.0,Special Entry,0,6.7216956224132005,1937.0,0,0,44.86299448852126
Wed,0,0,₹300,Cloudy,24.689789319193075,10.0,Vaikuntam,0,9.837483507916406,2380.0,0,0,39.604178184430495
Mon,1,0,Free,Sunny,33.28512681205193,14.0,Q-Complex II,0,9.437339886915618,4161.0,0,0,86.59920251734367
Thu,0,0,₹300,Sunny,,6.0,Special Entry,0,8.52241936871033,2468.0,0,1,60.18585798002081
Mon,1,0,Senior,Cloudy,32.22272720711629,12.0,Q-Complex II,0,4.394435739865779,4200.0,0,0,70.74110847440744
Sun,0,0,₹300,Cloudy,28.512693609232,8.0,Q-Complex II,0,10.555275289836706,2116.0,1,0,39.124659648351624
Sun,0,0,₹300,Cloudy,28.007236174047947,8.0,Q-Complex I,0,5.9439195219634895,3187.0,1,1,64.10083686207044
Mon,0,0,VIP,Sunny,27.933897798249834,11.0,Q-Complex I,1,6.909020284244661,2666.0,0,0,63.922467099443516
Thu,0,0,VIP,Sunny,36.255447137926225,9.0,Q-Complex II,0,7.580834415211322,2642.0,0,0,64.36009631920031
Sat,0,0,Free,Sunny,30.827691434420338,8.0,Vaikuntam,0,6.371221146030465,3199.0,1,0,44.43810135184051
Sun,0,0,VIP,Sunny,27.698717975373594,10.0,Q-Complex II,0,10.04470284080082,4568.0,1,0,80.69466652928904
Thu,0,0,₹300,Sunny,30.43067447992842,6.0,Special Entry,1,3.3551588370946104,2415.0,0,0,54.84482126661454
Fri,0,0,VIP,Sunny,27.822265018035477,,Special Entry,1,7.469137212008276,3161.0,0,1,81.7858075047903
Sun,0,0,Free,Sunny,35.48084272048201,4.0,Q-Complex II,0,3.8676905307783787,2913.0,1,0,38.48852116964806
Sun,0,0,VIP,Cloudy,26.635112607905935,5.0,Q-Complex II,0,6.909045388069305,2748.0,1,0,48.81011493706647
Fri,0,0,Free,Cloudy,27.425156565943876,7.0,Special Entry,0,10.014536459003331,3292.0,0,0,55.098532506598694
Sun,0,1,Free,Sunny,29.733972697037295,27.0,Vaikuntam,0,11.605683039589028,6239.0,1,0,138.93280875949117
Mon,0,0,Senior,Sunny,29.113459452572155,10.0,Q-Complex I,0,6.40015562077732,978.0,0,0,45.85803270661761
Sun,0,0,Senior,Cloudy,32.149468656598096,4.0,Q-Complex II,0,8.567543715310958,4492.0,1,0,60.870743719798874
Tue,0,0,VIP,Cloudy,32.66399218204949,7.0,Q-Complex I,0,4.603767257161825,4031.0,0,0,67.27509518693168
Tue,0,0,VIP,Sunny,33.895950162539094,11.0,Special Entry,0,5.059332090465646,2988.0,0,0,44.89985710113889
Wed,0,1,VIP,Cloudy,36.19898730105414,30.0,Q-Complex I,0,8.808430613266832,4568.0,0,1,138.24878785318668
Sun,0,0,Senior,Sunny,33.733056057784374,3.0,Vaikuntam,0,5.6101971737613745,4139.0,1,0,44.30613917735242
Wed,0,0,Senior,Cloudy,28.83372867116348,9.0,Q-Complex II,0,6.250132821714859,3095.0,0,0,50.97598972458295
Fri,0,0,Senior,Sunny,39.78429248974889,5.0,Special Entry,0,4.094661576528933,2062.0,0,0,35.94070194476136
Fri,0,0,Free,Sunny,25.394660706498293,10.0,Vaikuntam,0,8.038117150637772,3143.0,0,1,72.52882508460188
Sun,1,0,VIP,Cloudy,18.381299277332698,10.0,Special Entry,0,6.222979840167833,3482.0,1,1,72.84023491107894
Sun,0,0,₹300,Sunny,29.24438609943683,10.0,Q-Complex I,1,7.64454281121522,2736.0,1,0,71.13762269155478
Wed,0,0,Senior,Sunny,27.23166437307098,13.0,Special Entry,0,8.002005159195587,1904.0,0,0,50.17339626289238
Sat,1,0,VIP,Sunny,28.36192227047397,5.0,Q-Complex I,0,3.9937293700511525,4538.0,1,0,69.49903787121485
Mon,0,0,VIP,Sunny,39.040513066099734,6.0,Vaikuntam,0,5.534671572899894,2840.0,0,0,54.87036287307651
Sat,0,0,VIP,Sunny,32.460044566181026,8.0,Vaikuntam,0,6.142780682226315,3075.0,1,0,45.7970349777507
Tue,0,0,Free,Sunny,41.95745784996007,6.0,Vaikuntam,0,2.510017475155075,1913.0,0,0,30.167545842159264
Tue,0,0,VIP,Cloudy,30.630692082918205,7.0,Q-Complex I,1,6.811234599216337,3325.0,0,0,60.11844191316786
Sun,0,0,Free,Sunny,27.44734178290717,9.0,Q-Complex II,0,3.1974162037028226,1985.0,1,0,39.00676611588061
Thu,0,1,Free,Sunny,28.26874169479564,21.0,Special Entry,0,8.205748526197521,4467.0,0,0,111.66684909040433
Mon,0,0,VIP,Sunny,29.760630070618216,9.0,Special Entry,0,7.23764131410206,1798.0,0,0,42.07645310421899
Sat,0,0,Free,Sunny,28.155909307175477,5.0,Special Entry,0,6.6614443264703525,3706.0,1,0,43.352299830617895
Fri,0,0,VIP,Sunny,34.979146862298535,5.0,Special Entry,0,5.660106936420512,3359.0,0,0,49.04061299114196
Mon,0,1,Senior,Cloudy,24.34674357198471,28.0,Q-Complex I,0,8.514647504384408,4498.0,0,0,124.79761071950448
Fri,0,0,Senior,Cloudy,40.040006950665656,1.0,Vaikuntam,0,5.762210802189644,3945.0,0,0,42.447391846662384
Thu,0,0,VIP,Cloudy,21.107546971683423,9.0,Special Entry,0,8.8937642501667,2395.0,0,1,68.46472835341552
Tue,0,0,Senior,Cloudy,36.27581387856205,,Special Entry,0,7.6600919243750845,1874.0,0,0,45.352694624144064
Fri,0,0,Free,Sunny,35.276751786338856,13.0,Vaikuntam,0,6.785396506778862,3960.0,0,0,80.70446172330877
Sat,0,0,Free,Sunny,37.11551122508876,6.0,Q-Complex I,0,7.92460357368868,3633.0,1,0,59.51252950334507
Mon,0,0,₹300,Sunny,33.53551095049684,10.0,Q-Complex II,0,7.4531335164370764,5361.0,0,0,73.56642123157808
Fri,0,0,Free,Sunny,29.737685704825726,3.0,Vaikuntam,0,5.942070860986131,3185.0,0,0,40.82535608262337
Wed,0,0,Free,Cloudy,31.423169365175127,9.0,Special Entry,0,8.571243407222916,2579.0,0,0,53.604525985983564
Mon,0,0,VIP,Rainy,22.34091799479066,6.0,Vaikuntam,0,8.9358883210497,3842.0,0,0,64.27299599954354
Thu,0,0,Senior,Sunny,36.207680721264374,9.0,Q-Complex I,0,8.355402155263045,2900.0,0,0,55.89536019403567
Tue,0,0,₹300,Sunny,31.492438728712912,10.0,Special Entry,0,4.195436449285797,3957.0,0,0,66.28874182624156
Fri,0,0,₹300,Sunny,26.63988955201702,9.0,Special Entry,0,5.006362511577148,2247.0,0,0,34.013179302885845
Thu,0,0,Senior,Cloudy,19.18289725929822,7.0,Q-Complex I,1,9.426807669846756,2413.0,0,0,59.02857944309485
Sun,0,0,Senior,Sunny,27.573096376677857,13.0,Q-Complex I,0,7.293244742983336,2523.0,1,0,57.64353111047902
Fri,0,0,₹300,Sunny,28.835142426886616,8.0,Q-Complex II,0,6.252726474226971,2863.0,0,1,61.5674975309391
Thu,1,0,Senior,Cloudy,24.222239912280703,12.0,Special Entry,0,5.99928576468435,4009.0,0,0,76.13145726784083
Fri,0,0,VIP,Cloudy,27.946828875578422,10.0,Q-Complex I,0,6.063457009674819,3274.0,0,0,67.562606167758
Sun,0,1,Senior,Sunny,31.581307261753977,17.0,Special Entry,0,10.160663354141224,5129.0,1,0,93.82697302398121
Wed,0,0,₹300,Sunny,25.72859645491406,12.0,Vaikuntam,0,6.745022826247096,4113.0,0,0,68.86736778609452
Sat,0,0,Free,Sunny,33.51167838862104,7.0,Q-Complex II,0,6.005357698282617,2305.0,1,0,37.09730011325357
Fri,1,0,Senior,Sunny,28.398124742142333,9.0,Q-Complex II,0,7.386184828681093,4806.0,0,0,80.59007974264935
Sat,0,0,Senior,Rainy,30.37615963479631,8.0,Q-Complex I,0,5.510064288541838,2301.0,1,0,46.69930434319716
Sat,0,0,VIP,Cloudy,28.407853759734135,7.0,Vaikuntam,0,10.05168377139636,2691.0,1,0,40.67414419482968
Sun,0,0,Free,Cloudy,25.87925717652182,8.0,Vaikuntam,0,4.915181556083722,2497.0,1,1,49.761952184488905
Fri,0,0,₹300,Sunny,28.5128076020246,4.0,,0,5.642205669930311,3477.0,0,1,56.937753850278646
Sat,0,1,Senior,Sunny,27.634737993520805,23.0,Special Entry,0,11.600833354476478,5104.0,1,0,124.94295818278319
Sun,1,0,Free,Sunny,35.57670879364868,5.0,Special Entry,0,8.264917720187759,4245.0,1,0,72.68200978029164
Sat,1,0,Senior,Sunny,28.651634427180507,11.0,Special Entry,0,10.998740300843867,3639.0,1,0,79.40679293158838
Tue,0,0,₹300,Cloudy,28.22556323748475,8.0,Q-Complex I,0,4.986788776617152,770.0,0,0,31.521657574713647
Thu,1,0,₹300,Sunny,33.270625487735046,11.0,Q-Complex I,0,6.7942289478329565,3851.0,0,0,71.01228231888109
Thu,0,0,₹300,Rainy,23.56419328846903,4.0,Q-Complex II,0,6.720352477809664,3245.0,0,0,48.163249465821856
Sun,0,0,Free,Cloudy,23.47173541099346,4.0,Q-Complex II,0,6.6783052242909955,2661.0,1,0,42.63401391451155
Thu,0,0,Free,Sunny,40.25248785006102,7.0,Special Entry,0,4.847746609081744,2748.0,0,0,47.23751467956697
Sat,0,0,VIP,Rainy,22.576754996363594,4.0,Q-Complex II,0,9.665484224248045,2002.0,1,1,49.96417012192076
Sun,0,0,₹300,Sunny,36.807503539043196,11.0,Special Entry,0,6.416566484633363,3459.0,1,0,62.617191148496985
Sat,1,0,Free,Sunny,31.352345744959955,10.0,Vaikuntam,1,8.88669032672027,4499.0,1,0,95.37033963472967
Fri,1,0,VIP,Sunny,29.61352034153125,8.0,Vaikuntam,0,5.657178392798599,3808.0,0,1,81.84378121348031
Tue,0,0,Free,Sunny,36.413698537831415,8.0,Q-Complex II,0,7.937735169580541,3299.0,0,0,52.79244490927542
Mon,0,0,₹300,Rainy,26.884642858478554,6.0,Vaikuntam,0,5.647937510773855,3260.0,0,0,54.33521304559482
Sat,0,0,Free,Sunny,31.866206365143555,7.0,Vaikuntam,1,5.734772922407701,4421.0,1,0,69.25140486384323
Sun,0,0,Senior,Sunny,29.809536973584986,7.0,Special Entry,0,8.782104609736425,3433.0,1,0,50.746546259282525
Fri,0,0,₹300,Sunny,30.34960122805323,10.0,Vaikuntam,0,6.429499002936565,2581.0,0,0,55.66156150850997
Sun,0,0,Senior,Sunny,33.10580205650727,8.0,Vaikuntam,0,8.378068192424703,2043.0,1,0,44.53797441063311
Wed,0,0,₹300,Rainy,26.255577281323017,,Vaikuntam,0,7.599548938248207,2989.0,0,0,41.34669317456356
Tue,0,1,VIP,Cloudy,27.331198941281762,21.0,Q-Complex II,0,7.917373561422007,6328.0,0,0,116.33695876259824
Sun,0,0,Free,Cloudy,27.154890511912463,8.0,Q-Complex I,0,4.735256943206384,4399.0,1,0,63.025855271311364
Thu,0,0,Free,Sunny,36.22185594259743,9.0,Q-Complex I,0,9.487822683534752,2981.0,0,0,53.82944088473267
Thu,0,0,Senior,Rainy,29.073740681724455,10.0,Vaikuntam,0,6.228760064524828,3856.0,0,0,67.56462342777282
Sat,0,1,₹300,Cloudy,35.03497995400399,10.0,Vaikuntam,1,10.17975616052504,4759.0,1,1,108.4913938229612
Sat,0,0,Free,Sunny,32.749033784354154,3.0,Vaikuntam,0,5.508965455085554,2550.0,1,0,37.48903006890775
Sun,0,0,₹300,Rainy,23.973545653603697,7.0,Q-Complex I,0,9.415475178175141,3238.0,1,0,56.45284483248561
Wed,0,0,Free,Sunny,33.528467523897945,12.0,Special Entry,0,4.962991107819306,2672.0,0,0,52.05739207253964
Sun,0,0,Free,Sunny,31.733600654838792,4.0,Q-Complex I,0,10.263088441858715,3047.0,1,0,48.82059656161582
Fri,0,0,₹300,Sunny,30.466007148455457,8.0,Vaikuntam,0,11.514998160727448,3227.0,0,0,61.292148925384495
Mon,0,0,Senior,Cloudy,32.29266857383437,10.0,Q-Complex II,0,6.71711163907784,4251.0,0,0,74.05128395817775
Mon,0,0,Free,Sunny,35.65515304655149,9.0,Q-Complex I,0,8.385313206692825,4105.0,0,0,64.09108781061374
Thu,0,0,₹300,Sunny,37.24324153518508,6.0,Q-Complex II,0,9.145483996755042,2244.0,0,0,51.34708045338367
Fri,1,0,Senior,Sunny,30.79608835886804,12.0,Vaikuntam,0,5.928973051212526,4646.0,0,0,90.01648177112035
Sun,0,0,VIP,Cloudy,22.42835118714443,9.0,Vaikuntam,0,9.542197486903532,3389.0,1,0,52.48723945981966
